source,author,title,description,url,urlToImage,publishedAt,content,Sentiment
"{'id': None, 'name': 'Biztoc.com'}",aol.com,Where Will Oracle Stock Be in 3 Years?,"Oracle (NYSE: ORCL), one of the world's largest database software companies, was often considered a slow-growth tech giant. But over the past three years, its stock has more than doubled as it dazzled investors with the robust growth of its cloud business.
Co…",https://biztoc.com/x/94ceae7491b055ee,https://biztoc.com/cdn/94ceae7491b055ee_s.webp,2025-02-05T10:08:16Z,"Oracle (NYSE: ORCL), one of the world's largest database software companies, was often considered a slow-growth tech giant. But over the past three years, its stock has more than doubled as it dazzle… [+147 chars]",0.0
"{'id': None, 'name': 'Yahoo Entertainment'}",鉅亨網編譯段智恆,傳OpenAI執行長阿特曼將訪阿布達比與MGX洽談融資事宜,"路透周三 (5 日) 援引知情人士消息報導，OpenAI 執行長阿特曼 (Sam Altman) 計劃本周前往阿拉伯聯合大公國 (UAE, 簡稱阿聯)，與阿布達比的投資集團 MGX 進行募資談判。此行對於 OpenAI 來說，正處於一個關鍵時",https://tw.stock.yahoo.com/news/%E5%82%B3openai%E5%9F%B7%E8%A1%8C%E9%95%B7%E9%98%BF%E7%89%B9%E6%9B%BC%E5%B0%87%E8%A8%AA%E9%98%BF%E5%B8%83%E9%81%94%E6%AF%94%E8%88%87mgx%E6%B4%BD%E8%AB%87%E8%9E%8D%E8%B3%87%E4%BA%8B%E5%AE%9C-113005674.html,https://media.zenfs.com/zh-tw/cnyes.com.tw/f61cb7ac8276b1f526af952fa1ef190f,2025-02-05T03:30:05Z,"(5 ) OpenAI (Sam Altman) (UAE, ) MGX OpenAI DeepSeek AI OpenAI 
MGX 2023 10 OpenAI 66 MGX DeepSeek OpenAI 
OpenAI (AI) OpenAI OpenAI 400 OpenAI 3,000 
 AI AI AI G42 MGX Mubadala AI 
 AI 
 Starga… [+36 chars]",0.0
"{'id': None, 'name': 'ETF Daily News'}",MarketBeat News,Blockchain Stocks To Follow Today – February 02nd,"Oracle, Riot Platforms, Applied Digital, Core Scientific, and Globant are the five Blockchain stocks to watch today, according to MarketBeat’s stock screener tool. Blockchain stocks are stocks of companies that are involved in the development, implementation,…",https://www.etfdailynews.com/2025/02/04/blockchain-stocks-to-follow-today-february-02nd/,https://www.americanbankingnews.com/wp-content/timthumb/timthumb.php?src=https://www.marketbeat.com/logos/oracle-co-logo-1200x675.png?v=20221020143405&w=240&h=240&zc=2,2025-02-04T07:10:49Z,"Oracle, Riot Platforms, Applied Digital, Core Scientific, and Globant are the five Blockchain stocks to watch today, according to MarketBeat’s stock screener tool. Blockchain stocks are stocks of com… [+5766 chars]",-0.5574
"{'id': None, 'name': 'Yahoo Entertainment'}",,Is Oracle (ORCL) the Best FAANG+ Stock to Invest in Right Now?,,https://consent.yahoo.com/v2/collectConsent?sessionId=1_cc-session_c1261260-366b-4190-a504-044f3712ee0c,,2025-02-03T20:30:57Z,"If you click 'Accept all', we and our partners, including 239 who are part of the IAB Transparency &amp; Consent Framework, will also store and/or access information on a device (in other words, use … [+702 chars]",0.5423
"{'id': None, 'name': 'ETF Daily News'}",MarketBeat News,Promising Blockchain Stocks Worth Watching – February 01st,"Oracle, Riot Platforms, Applied Digital, Core Scientific, and Globant are the five Blockchain stocks to watch today, according to MarketBeat’s stock screener tool. Blockchain stocks are shares of companies that are involved in the development, research, or im…",https://www.etfdailynews.com/2025/02/03/promising-blockchain-stocks-worth-watching-february-01st/,https://www.americanbankingnews.com/wp-content/timthumb/timthumb.php?src=https://www.marketbeat.com/logos/oracle-co-logo-1200x675.png?v=20221020143405&w=240&h=240&zc=2,2025-02-03T07:12:46Z,"Oracle, Riot Platforms, Applied Digital, Core Scientific, and Globant are the five Blockchain stocks to watch today, according to MarketBeat’s stock screener tool. Blockchain stocks are shares of com… [+5763 chars]",-0.34
"{'id': None, 'name': 'Biztoc.com'}",finance.yahoo.com,Oracle debuts new AI agents as artificial intelligence war enters next battle,"In This Article:
Oracle (ORCL), fresh off of announcing its part in the massive Stargate Project alongside OpenAI and SoftBank, debuted its latest AI agents aimed at manufacturers during its CloudWorld event in Austin Thursday.
The agents are designed to help…",https://biztoc.com/x/9c2d3a33c2a05d60,https://biztoc.com/cdn/808/og.png,2025-01-30T14:10:28Z,"In This Article:Oracle (ORCL), fresh off of announcing its part in the massive Stargate Project alongside OpenAI and SoftBank, debuted its latest AI agents aimed at manufacturers during its CloudWorl… [+149 chars]",0.3182
"{'id': None, 'name': 'Biztoc.com'}",fool.com,President Donald Trump and OpenAI CEO Sam Altman Just Delivered Fantastic News for Oracle Investors,"For much of the 2010s, Oracle (ORCL -1.21%) stock went nowhere as the legacy tech giant struggled to deliver growth and fell behind the faster growing tech stocks now known as the ""Magnificent Seven.""
However, the company has been reborn in the artificial int…",https://biztoc.com/x/bf062806596b5461,https://biztoc.com/cdn/808/og.png,2025-01-30T08:58:21Z,"For much of the 2010s, Oracle (ORCL -1.21%) stock went nowhere as the legacy tech giant struggled to deliver growth and fell behind the faster growing tech stocks now known as the ""Magnificent Seven.… [+147 chars]",0.7003
"{'id': None, 'name': 'Yahoo Entertainment'}",鉅亨網新聞中心,盤中速報 - 甲骨文(ORCL-US)大漲5.03%，報170.17美元,甲骨文(ORCL-US)盤中上漲，漲跌幅、近日週月績效、相關指數表現、即時新聞資訊。,https://tw.stock.yahoo.com/news/%E7%9B%A4%E4%B8%AD%E9%80%9F%E5%A0%B1-%E7%94%B2%E9%AA%A8%E6%96%87-orcl-us-%E5%A4%A7%E6%BC%B25-152917866.html,https://media.zenfs.com/et/cnyes.com.tw/0de7ade9e311a1ddf740b1a3c774f145,2025-01-30T07:29:17Z,"(ORCL-US)3023:148.15170.175.03%3,377,740170.17164.10
<ul><li>+0.16%
</li><li>S&amp;P 500+0.26%
</li><li>NASDAQ+0.13%
</li><li>+1.51%
</li></ul>(ORCL-US)
<ul><li> 1 -10.98%
</li><li> 1 -2.94%
… [+67 chars]",0.0
"{'id': None, 'name': 'The Daily Caller'}",Thomas English,How Freaked Out Should We Really Be About Communist China’s New AI Model?,"DeepSeek, a Chinese AI startup, sent tech stocks reeling after it claimed to outperform U.S. counterparts at a fraction of the cost.",https://dailycaller.com/2025/01/29/deepseek-chinese-ai-model-openai-chatgpt-stargate-sam-altman-ai-nvidia-open-source/,https://cdn01.dailycaller.com/wp-content/uploads/2025/01/GettyImages-1851149205-scaled-e1737998800851.jpg,2025-01-30T01:06:42Z,"DeepSeek, the Chinese artificial intelligence startup that sent tech stocks reeling this week, sparked fresh concerns about U.S. companies losing their competitive edge in the global race for AI domi… [+7926 chars]",0.5423
"{'id': None, 'name': ""Investor's Business Daily""}","MATT KRANTZ, Investor's Business Daily",Guess How Many Investors Are Crazy Enough To Short Nvidia,Impressive results from China's low-cost DeepSeek AI model this week shaved roughly $1 trillion from U.S. tech stocks in the S&P 500.,https://www.investors.com/etfs-and-funds/sectors/sp500-how-many-investors-are-crazy-enough-to-short-nvidia/,https://www.investors.com/wp-content/uploads/2024/06/Stock-MarketGlasses-AI-adobe.jpg,2025-01-29T13:00:47Z,"Impressive results from China's low-cost DeepSeek AI model this week shaved roughly $1 trillion from U.S. tech stocks in the S&amp;P 500. But so far, investors aren't betting against U.S. AI leaders.… [+2980 chars]",0.2846
"{'id': None, 'name': 'Biztoc.com'}",aol.com,President Donald Trump and OpenAI CEO Sam Altman Just Delivered Fantastic News for Oracle Investors,"For much of the 2010s, Oracle (NYSE: ORCL) stock went nowhere as the legacy tech giant struggled to deliver growth and fell behind the faster growing tech stocks now known as the ""Magnificent Seven.""
However, the company has been reborn in the artificial inte…",https://biztoc.com/x/e3596b9dd50d9778,https://biztoc.com/cdn/e3596b9dd50d9778_s.webp,2025-01-29T11:56:36Z,"For much of the 2010s, Oracle (NYSE: ORCL) stock went nowhere as the legacy tech giant struggled to deliver growth and fell behind the faster growing tech stocks now known as the ""Magnificent Seven.""… [+145 chars]",0.7003
"{'id': None, 'name': 'Quartz India'}",Britney Nguyen,DeepSeek's AI breakthrough is calling Big Tech's big spending into question,Big Tech’s multi-billion dollar spending on artificial intelligence will be under investor scrutiny this week — even more so after China’s DeepSeek sent shockwaves through Wall Street and Silicon Valley with a cheap yet competitive AI model.Read more...,https://qz.com/tech-earnings-meta-microsoft-apple-deepseek-ai-nvidia-1851749011,"https://i.kinja-img.com/image/upload/c_fill,h_675,pg_1,q_80,w_1200/bc8561ed048ba78eee40c4eb25968ce3.jpg",2025-01-29T10:00:00Z,"In This Story
Big Techs multi-billion dollar spending on artificial intelligence will be under investor scrutiny this week even more so after Chinas DeepSeek sent shockwaves through Wall Street and … [+4874 chars]",0.4767
"{'id': None, 'name': 'Yahoo Entertainment'}",Alexis Keenan,Trump is turning the fate of TikTok into a public bidding war,"The new president is tossing out some of the biggest names in the tech world as possible buyers of TikTok’s US operations, most recently Microsoft. 'I like...",https://finance.yahoo.com/news/trump-is-turning-the-fate-of-tiktok-into-a-public-bidding-war-090047295.html,https://s.yimg.com/ny/api/res/1.2/mdOCmR6Cpb0RamZ67v1mLg--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD04MDA-/https://s.yimg.com/os/creatr-uploaded-images/2025-01/3a68b590-dd8e-11ef-bcff-dedaaa9c8413,2025-01-29T09:00:47Z,"President Donald Trump apparently has no qualms about turning the fate of TikTok into a public bidding war.When prompted by specific questions from reporters, the new president has tossed out some of… [+8244 chars]",-0.296
"{'id': None, 'name': 'Emerce.nl'}",Oracle,E.ON verplaatst wereldwijde HR-activiteiten naar Oracle Fusion Cloud HCM,Een van de grootste energiebedrijven van Europa stapt over naar Oracle Cloud HCM om zijn HR-activiteiten te beheren voor zijn […],https://www.emerce.nl/wire/eon-verplaatst-wereldwijde-hractiviteiten-oracle-fusion-cloud-hcm,https://www.emerce.nl/content/uploads/2025/01/Oracle_industries-energy-and-water.jpg,2025-01-29T08:20:25Z,"<table><tr><td>Een van de grootste energiebedrijven van Europa stapt over naar Oracle Cloud HCM om zijn HR-activiteiten te beheren voor zijn 75.000 werknemers</td></tr>
</table>München, Duitsland &a… [+4024 chars]",0.0
"{'id': None, 'name': 'Index.hu'}",Marton Máté,"Tovább sokkolja a piacot a DeepSeek, a kínai mesterséges intelligencia, Trump szerint ideje felébredni","Tovább sokkolja a piacot a DeepSeek, a kínai mesterséges intelligencia, Trump szerint ideje felébredni - Az Nvidia 600 milliárd dollárt vesztett egy nap alatt. Elon Musk csalást emleget.",https://index.hu/kulfold/2025/01/29/ai-deepseek-r1-kina-mesterseges-intelligencia-nvidia-microsoft-amd-technologia-chip/,https://kep.cdn.index.hu/1/0/6032/60329/603291/60329199_4461767_665ac07bd0f20ef839f8df6f562a86b9_wm.jpg,2025-01-29T04:40:00Z,"Donald Trump egyáltalán nem aggódik amiatt, hogy a kínai DeepSeek MI-chatbot megjelenése hétfn jelentsen csökkentette az amerikai technológiai vállalatok értékét. Az elnök egy sajtótájékoztatón reagá… [+4132 chars]",0.0
"{'id': None, 'name': 'Dailyreckoning.com'}",Greg Guenthner,“DEEP-CRASH!”,"This post “DEEP-CRASH!” appeared first on Daily Reckoning.
The opening salvo of a hot artificial intelligence battle just dumped a bucket of cold water on the stock market. Big Tech spiraled lower to kick off the trading week after a Chinese AI firm called De…",https://dailyreckoning.com/deep-crash/,https://dailyreckoning.com/wp-content/uploads/2025/01/mr-issue-01-28-25-post-img.jpg,2025-01-28T15:05:49Z,"The opening salvo of a hot artificial intelligence battle just dumped a bucket of cold water on the stock market.
Big Tech spiraled lower to kick off the trading week after a Chinese AI firm called … [+5047 chars]",-0.5267
"{'id': None, 'name': 'Yahoo Entertainment'}",Abdul Rahman,"Oracle Corporation (ORCL) Faces Selloff Amid DeepSeek AI Model Concerns, Despite $500 Billion AI Data Center Initiative","We recently compiled a list of the 10 AI News Updates Investors Should Not Miss. In this article, we are going to take a look at where Oracle Corporation...",https://finance.yahoo.com/news/oracle-corporation-orcl-faces-selloff-142441172.html,https://s.yimg.com/ny/api/res/1.2/1zuBrjMipYtGcJl_1p9eIg--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD02NzM-/https://media.zenfs.com/en/insidermonkey.com/c388e80b395d28f87022b1339a8070b1,2025-01-28T14:24:41Z,"We recently compiled a list of the 10 AI News Updates Investors Should Not Miss. In this article, we are going to take a look at where Oracle Corporation (NYSE:ORCL) stands against the other AI stock… [+5006 chars]",0.1139
"{'id': None, 'name': 'Quartz India'}",William Gavin,Trump says DeepSeek's AI bombshell should be a 'wake-up call' for Big Tech,"The release of DeepSeek-R1, a new open-source reasoning model from a Chinese artificial intelligence startup, should be a “wake-up call” for the U.S. tech industry, President Donald Trump said. Read more...",https://qz.com/trump-deepseek-ai-china-us-tech-openai-nvidia-stock-1851748953,"https://i.kinja-img.com/image/upload/c_fill,h_675,pg_1,q_80,w_1200/14832f28bdfa5ab34bf1bfdafdfa7c9e.jpg",2025-01-28T13:07:00Z,"In This Story
The release of DeepSeek-R1, a new open-source reasoning model from a Chinese artificial intelligence startup, should be a wake-up call for the U.S. tech industry, President Donald Trum… [+2332 chars]",0.4767
"{'id': None, 'name': ""Investor's Business Daily""}","MATT KRANTZ, Investor's Business Daily",How DeepSeek AI Sparks Nearly $1 Trillion U.S. Tech Implosion,DeepSeek set off a $969 billion bomb of value by U.S. technology stocks in the S&P 500. And some worry the disruption is only beginning.,https://www.investors.com/etfs-and-funds/sectors/sp500-deepseek-ai-sparks-trillion-in-u-s-tech-destruction/,https://www.investors.com/wp-content/uploads/2024/06/Stock-AIrobotprofile-generatedai-01-adobe.jpg,2025-01-28T13:00:44Z,"China's DeepSeek set off a $969 billion bomb of value by U.S. technology stocks in the S&amp;P 500. And some worry the disruption is only beginning.
XNOW PLAYINGBeating The Market: How To Find Outpe… [+3029 chars]",-0.7351
"{'id': None, 'name': 'Biztoc.com'}",aol.com,3 Potential AI Stock Winners From the $500 Billion Stargate Project,"If there were any fears that spending on artificial intelligence (AI) infrastructure was about to slow down, that was put to rest when President Donald Trump announced the new Stargate AI project last week. Backed by OpenAI, Oracle (NYSE: ORCL), and Japan's S…",https://biztoc.com/x/55c4019fd0a4f6a6,https://biztoc.com/cdn/55c4019fd0a4f6a6_s.webp,2025-01-28T10:14:14Z,"If there were any fears that spending on artificial intelligence (AI) infrastructure was about to slow down, that was put to rest when President Donald Trump announced the new Stargate AI project las… [+149 chars]",0.0772
"{'id': None, 'name': 'Quartz India'}",Britney Nguyen,Chinese AI startup DeepSeek is rattling markets. Here's what to know,A Chinese artificial intelligence startup is rattling Silicon Valley and Wall Street after it demonstrated AI models on par with OpenAI’s — for a fraction of the cost and energy.Read more...,https://qz.com/china-ai-startup-deepseek-r1-v3-openai-reasoning-model-1851748222,"https://i.kinja-img.com/image/upload/c_fill,h_675,pg_1,q_80,w_1200/93761b542c2025a36b1a871a46423ebb.jpg",2025-01-27T17:15:00Z,"In This Story
A Chinese artificial intelligence startup is rattling Silicon Valley and Wall Street after it demonstrated AI models on par with OpenAIs for a fraction of the cost and energy.
At just… [+5224 chars]",0.6369
"{'id': None, 'name': 'Forbes'}","GuruFocus, Contributor, 
 GuruFocus, Contributor
 https://www.forbes.com/sites/gurufocus/",AI And Earnings Expansion Support Oracle's Valuation,"Oracle, driven by AI and cloud, projects a 15% stock price CAGR potential over five years, and a fair valuation amid a changing U.S. regulatory climate.",https://www.forbes.com/sites/gurufocus/2025/01/27/ai-and-earnings-expansion-support-oracles-valuation/,https://imageio.forbes.com/specials-images/imageserve/6797abef4631070bbe9f164c/0x0.jpg?format=jpg&height=900&width=1600&fit=bounds,2025-01-27T15:57:18Z,"By Oliver Rodzianko
Summary
<ul><li>Oracle, driven by AI and cloud, projects steady revenue growth. I posit a 15% stock price CAGR potential over five years, and a fair valuation amid a changing U.… [+9157 chars]",0.5994
