country,date,Inflation,Unemployment Rate,GDP (USD),Interest Rate
Rwanda,2019,3.34787655037648,11.236,10349300380.33,13.717350611345
Rwanda,2018,-0.311210160390699,10.759,9637904655.17446,17.656522610566
Samoa,2023,,4.977,938189443.830393,-0.359754638867248
Samoa,2022,10.9618822286844,5.048,832945205.637185,2.51109665170641
Samoa,2021,3.13320473174494,6.612,843923638.733018,8.952592121109
Samoa,2020,-1.56891247740895,7.435,868898358.266437,7.39095435959569
Samoa,2019,0.982326569888117,7.838,912950466.064906,7.31991929261315
Samoa,2018,4.19745888663752,8.639,878448433.404342,7.76726514812698
San Marino,2023,,,,
San Marino,2022,,,1831700577.08904,1.00950852819158
San Marino,2021,,,1855395999.76534,1.66029362398781
San Marino,2020,,,1544714493.24409,3.37769277189465
San Marino,2019,,,1616232125.12587,3.04307475534658
San Marino,2018,,,1655353653.05934,2.05633015435082
Sao Tome and Principe,2023,21.2589138473,9.071,678976264.835436,-3.18387310428388
Sao Tome and Principe,2022,18.0056351122841,8.992,540809499.189348,1.83413870367722
Sao Tome and Principe,2021,8.13777038378732,9.6,524402455.54816,12.6679354868288
Sao Tome and Principe,2020,9.81932791540146,9.686,471229484.607144,8.74845910044104
Sao Tome and Principe,2019,7.72024525213248,8.831,412976082.620705,7.00821885926805
Sao Tome and Principe,2018,7.86859628873909,8.714,383717327.830508,10.0569194152027
Saudi Arabia,2023,2.32708518362692,4.008,1067582933333.33,
Saudi Arabia,2022,2.4740737192537,5.589,1108571466666.67,
Saudi Arabia,2021,3.06328988941547,6.621,874156000000.0,
Saudi Arabia,2020,3.44545825956692,7.66,734271200000.0,
Saudi Arabia,2019,-2.09333333333329,5.636,838564800000.0,
Saudi Arabia,2018,2.45814158007532,6.029,846583733333.333,
Senegal,2023,5.93947798773215,2.8,30848333083.7055,
Senegal,2022,9.69681899081073,2.837,27619479059.6131,
Senegal,2021,2.18032278088147,3.44,27520784129.7508,
Senegal,2020,2.54314685681652,3.437,24530513037.7518,
Senegal,2019,1.76011151192938,2.863,23403995992.1354,
Senegal,2018,0.460985642464282,3.455,23116701556.1381,
Serbia,2023,12.3719043552519,8.268,81342660752.3732,
Serbia,2022,11.9815117344703,8.439,66797564758.339,
Serbia,2021,4.08510285335102,9.843,66159884072.5308,
Serbia,2020,1.57553290083415,9.011,55874017668.998,
Serbia,2019,1.84922984511086,10.395,53864693664.5568,
Serbia,2018,1.95984076293801,12.733,52787520248.9242,
Seychelles,2023,-1.03530088431952,,2141450171.13932,10.5605108421651
Seychelles,2022,2.6260363285129,,2057968519.83091,7.46547541408095
Seychelles,2021,9.76909936973542,,1487173794.80528,6.23563850072967
Seychelles,2020,1.20266463987123,,1382551751.56908,6.06000448750585
Seychelles,2019,1.80709400809982,,1868690096.73454,12.4616257380224
Seychelles,2018,3.70291839111568,,1784313926.76807,8.56612263200908
Sierra Leone,2023,47.6428733253179,3.153,6411869546.28929,-7.41152686570411
Sierra Leone,2022,27.2082883814653,3.175,7119137321.90082,-6.01728888901549
Sierra Leone,2021,11.8739588840234,3.556,7165214367.64956,10.6356633402498
Sierra Leone,2020,13.4468711101052,3.508,6688594757.62129,4.11503758257957
Sierra Leone,2019,14.8049990906021,3.203,6523577590.38319,7.32478787177941
Sierra Leone,2018,16.0295447693699,3.192,6390514688.52816,1.71133503661085
Singapore,2023,4.82146729476466,3.444,501427500080.059,
Singapore,2022,6.12106004039418,3.591,498474540987.78,
Singapore,2021,2.30485959040484,4.64,434111559282.849,-4.54706641979064
Singapore,2020,-0.181916666666634,4.1,349488382610.662,7.88077029037357
Singapore,2019,0.565260568780326,3.1,376901649222.451,5.46558710120685
Singapore,2018,0.43862011844684,3.613,376892697588.005,1.66586028737781
Sint Maarten (Dutch part),2023,,,1627776949.27374,
Sint Maarten (Dutch part),2022,,,1537088715.0838,
Sint Maarten (Dutch part),2021,,,1353071061.45251,
Sint Maarten (Dutch part),2020,,,1236428100.55866,
Sint Maarten (Dutch part),2019,,,1407880446.92737,
Sint Maarten (Dutch part),2018,,,1259200446.92737,
Slovak Republic,2023,10.5319476645211,5.84,132908336234.295,
Slovak Republic,2022,12.7741463637611,6.143,115928615553.286,
Slovak Republic,2021,3.14960629921268,6.894,120592216208.386,
Slovak Republic,2020,1.93694126694223,6.719,107732602896.441,
Slovak Republic,2019,2.66456133425431,5.761,105843498304.094,
Slovak Republic,2018,2.51403712883812,6.544,106611673364.837,
Slovenia,2023,7.44687717385838,3.652,69148468417.3208,
Slovenia,2022,8.83369886749452,4.011,59927702746.2843,
Slovenia,2021,1.91706506089259,4.744,61529280461.092,
Slovenia,2020,-0.05485681576061,4.971,53384760135.1581,
Slovenia,2019,1.63052260754344,4.446,53909922735.545,
Slovenia,2018,1.7386086198818,5.108,53689067639.9176,
Solomon Islands,2023,5.88585897042164,1.455,1633319401.19414,
Solomon Islands,2022,5.51812928576938,1.483,1566360686.10632,
Solomon Islands,2021,-0.115437894412839,0.884,1522794913.0914,11.3026353522859
Solomon Islands,2020,2.96354992076065,0.864,1536145814.17007,12.169850209231
Solomon Islands,2019,1.63485544012247,0.743,1619155017.3924,9.23916793064867
Solomon Islands,2018,3.46147484973729,0.72,1615478393.28614,2.68017281003304
Somalia,2023,,18.941,10968517090.0004,
Somalia,2022,,19.05,10202767269.9603,
Somalia,2021,,19.662,9483997404.25227,
Somalia,2020,,19.413,8628393719.99922,
Somalia,2019,,18.828,8655023960.002,
Somalia,2018,,18.738,7873440838.36559,
South Africa,2023,6.0739085322053,32.098,380699271814.508,6.3887935898176
South Africa,2022,7.03972661255866,33.268,406920004594.074,3.61854067499116
South Africa,2021,4.61167217803206,34.007,420886877628.703,0.472106500505819
South Africa,2020,3.21003597454107,29.217,337974655408.055,2.19841383909371
South Africa,2019,4.12024587014984,28.468,389330032224.269,5.26841565254553
South Africa,2018,4.51716522786592,26.906,405260723892.517,5.85618355804149
South Sudan,2023,2.38280434813759,12.477,,-20.4646907547467
South Sudan,2022,-6.68732094212672,12.545,,-49.9551932533598
South Sudan,2021,10.5167158294359,14.029,,-8.15352860472587
South Sudan,2020,29.6758435538571,14.319,,14.5513067368723
South Sudan,2019,87.2413641500033,12.709,,-25.0979573292195
South Sudan,2018,83.5015294921999,12.952,,-27.287868332326
Spain,2023,3.53236133492433,12.179,1620090734956.89,
Spain,2022,8.39057634118627,12.917,1446498147749.03,
Spain,2021,3.0931351197642,14.781,1461244901852.69,
Spain,2020,-0.322753017299739,15.532,1289783836971.21,
Spain,2019,0.699518994458739,14.104,1403496387686.27,
Spain,2018,1.6749813686379,15.255,1431642809327.06,
Sri Lanka,2023,16.5411742279832,5.997,84356863743.6335,
Sri Lanka,2022,49.7211021114327,4.528,74144870023.4244,
Sri Lanka,2021,7.01478071238195,4.981,88609324901.9774,
Sri Lanka,2020,6.15394508391738,5.364,84304298770.5329,
Sri Lanka,2019,3.52839358231811,4.67,89014978344.1404,7.09887513275574
Sri Lanka,2018,2.135037737132,4.318,94493871200.7869,6.95991097680649
St. Kitts and Nevis,2023,3.55711230848243,,1055499777.77778,1.4485880068977
St. Kitts and Nevis,2022,2.66817533111249,,981429629.62963,3.50997262596241
St. Kitts and Nevis,2021,1.195688870384,,858622222.222222,10.8308158246325
St. Kitts and Nevis,2020,-1.16724501769353,,883922222.222222,14.2061658296816
St. Kitts and Nevis,2019,-0.329562063663977,,1107855555.55556,8.44236756964156
St. Kitts and Nevis,2018,-1.03712214131572,,1076548148.14815,9.02036035860638
St. Lucia,2023,4.07060821926204,11.092,2430148148.14815,4.84270896581471
St. Lucia,2022,6.37814695133351,15.934,2342703703.7037,2.19999809408972
St. Lucia,2021,2.41070312174393,20.514,1867185185.18518,-4.33340689431805
St. Lucia,2020,-1.75580833517594,25.224,1499296296.2963,13.2526417600016
St. Lucia,2019,0.539087559191757,15.613,2095370370.37037,5.21101804101929
St. Lucia,2018,1.93561893150602,19.329,2060962962.96296,7.86025431937381
St. Martin (French part),2023,,,,
St. Martin (French part),2022,,,,
St. Martin (French part),2021,,,649206262.847519,
St. Martin (French part),2020,,,,
St. Martin (French part),2019,,,652206037.103874,
St. Martin (French part),2018,,,,
St. Vincent and the Grenadines,2023,4.56457719814894,18.574,1065962962.96296,3.00815848755378
St. Vincent and the Grenadines,2022,5.66009779226552,19.417,966492592.592592,3.8566651270526
St. Vincent and the Grenadines,2021,1.57272932500558,20.341,872225925.925926,8.07442286272359
St. Vincent and the Grenadines,2020,-0.628131309354654,20.636,869111111.111111,8.93536197441119
St. Vincent and the Grenadines,2019,0.91306972532459,19.235,910766666.666667,5.90240736508687
St. Vincent and the Grenadines,2018,2.32414485367921,18.984,884329629.62963,6.83138666227532
Sudan,2023,,,109265503110.904,
Sudan,2022,138.80846024176,7.53,51666875363.0963,
Sudan,2021,359.093040778999,11.044,34229513774.9936,
Sudan,2020,163.257782355458,11.958,27034593750.0,
Sudan,2019,50.9940515002965,11.658,32338079165.2893,
Sudan,2018,63.2925073455888,12.303,32333780383.2924,
Suriname,2023,51.5873159600861,7.631,3455146280.83975,-13.6811026885275
Suriname,2022,52.446027276241,8.16,3791603200.0259,-23.205748142401
Suriname,2021,59.1196626251977,8.491,3107923197.96954,-29.1137816722331
Suriname,2020,34.889784309078,8.76,2911807496.20227,-20.948951476167
Suriname,2019,,7.556,4016040575.08796,9.30349148093913
Suriname,2018,,7.693,3996198866.57453,8.17572653651772
Sweden,2023,8.54862489748902,7.611,584960475767.32,
Sweden,2022,8.36929098869189,7.392,579895717343.956,
Sweden,2021,2.16319736447153,8.722,637186904843.636,
Sweden,2020,0.497367318853572,8.291,545147614972.141,
Sweden,2019,1.78415097403835,6.833,532169294165.94,
Sweden,2018,1.95353530127028,6.365,551312498430.164,
Switzerland,2023,2.13540088016377,4.043,884940402230.409,1.82218673744216
Switzerland,2022,2.83502798644463,4.122,818426550206.45,0.145920367675993
Switzerland,2021,0.581814168489856,5.013,813408787222.499,1.37651137331578
Switzerland,2020,-0.725874933313384,4.817,741999406005.627,3.35750961859024
Switzerland,2019,0.362886179940614,4.394,721369112726.724,2.73966471699439
Switzerland,2018,0.936335464113563,4.713,725568717468.001,1.84900465333685
Syrian Arab Republic,2023,,13.187,,
Syrian Arab Republic,2022,,13.268,23622827079.5047,
Syrian Arab Republic,2021,,14.877,14353205678.4991,
Syrian Arab Republic,2020,,15.191,12047752036.091,
Syrian Arab Republic,2019,13.4175653228571,13.36,22583045060.0821,
Syrian Arab Republic,2018,0.940983843906769,13.497,21497782867.6426,
Tajikistan,2023,,11.546,12060602008.8478,
Tajikistan,2022,,11.634,10713525200.3998,
Tajikistan,2021,,12.333,8937805347.13963,
Tajikistan,2020,,12.321,8133963550.65742,
Tajikistan,2019,,11.419,8300813599.3084,19.1889598699904
Tajikistan,2018,,11.437,7764999999.45362,24.09604073384
Tanzania,2023,3.79923291384916,2.582,79062403820.892,
Tanzania,2022,4.35027204269101,2.588,75769974505.0106,
Tanzania,2021,3.69091958802199,2.821,70655628147.8986,
Tanzania,2020,3.29029062798325,2.781,66068737786.0639,9.63750201577468
Tanzania,2019,3.4642805799902,2.496,61026731925.9213,14.3628917375248
Tanzania,2018,3.49445848856181,2.393,57003712892.0858,13.9485776543736
Thailand,2023,1.22802623546169,0.733,514968699239.005,3.02863861230229
Thailand,2022,6.07741228434321,0.94,495645210972.751,-1.55455679699823
Thailand,2021,1.23039541318384,1.215,506256494297.34,1.26649715668653
Thailand,2020,-0.845937147357041,1.099,500461898480.246,4.65169004750105
Thailand,2019,0.706728601314311,0.716,543976691793.886,3.03891578719485
Thailand,2018,1.06389754183015,0.765,506754208404.485,2.67979728915769
Timor-Leste,2023,8.42035103310379,1.521,2079916900.0,39.8629832777365
Timor-Leste,2022,7.00530945399784,1.537,3208594000.0,-0.407357106441624
Timor-Leste,2021,3.69792094666784,2.344,3624889700.0,-30.1250027775391
Timor-Leste,2020,0.495499215459577,2.782,2162619200.0,41.2938053040911
Timor-Leste,2019,0.958812739703154,3.097,2032550400.0,9.69711058892712
Timor-Leste,2018,2.29424307036253,3.778,1555988600.0,15.0237239715198
Togo,2023,,1.948,9171261837.57103,
Togo,2022,7.96757361617945,1.965,8169476148.95692,
Togo,2021,4.1862150652352,2.333,8342243645.94438,
Togo,2020,1.69928463299408,2.225,7400284167.78479,
Togo,2019,0.674652770077436,2.036,6992700101.37188,
Togo,2018,0.927755426457183,2.898,7029300383.08031,
Tonga,2023,6.35112980255189,2.262,,7.75986575626767
Tonga,2022,10.9713652903022,2.302,518180042.241509,5.66348785563008
Tonga,2021,5.64051140636751,2.111,518228012.09129,5.15462414594575
Tonga,2020,-0.349737696727496,2.699,496856295.76752,7.35787624547115
Tonga,2019,1.17954334821808,2.157,494197841.113077,3.18708581695482
Tonga,2018,5.03209691984874,2.248,489714518.002333,2.95488506040281
Trinidad and Tobago,2023,4.62930242419968,4.21,27372285697.9477,19.712182227054
Trinidad and Tobago,2022,5.82838638517959,4.383,30053446092.0128,-11.029253499745
Trinidad and Tobago,2021,2.05922746915458,4.446,24496397204.7176,-9.78716163290593
Trinidad and Tobago,2020,0.598986330824643,4.206,20807716174.0546,10.7546883932107
Trinidad and Tobago,2019,1.00054293027237,3.523,23775659262.5735,13.5799896469747
Trinidad and Tobago,2018,1.01856930188822,3.498,24569257295.0918,6.23904599288436
Tunisia,2023,9.32899597507865,15.106,48529595416.6533,
Tunisia,2022,8.30646124447623,15.3,44579761022.8993,
Tunisia,2021,5.706350208307,16.611,46812290143.344,
Tunisia,2020,5.63415115897625,17.656,42491780918.361,
Tunisia,2019,6.72007532863799,17.153,41905642418.825,
Tunisia,2018,7.30759176031652,15.459,42686504459.801,
Turkiye,2023,53.8594087593315,9.388,1118252964260.77,
Turkiye,2022,72.3088359891207,10.465,907118434653.505,
Turkiye,2021,19.5964926913324,11.969,819865223976.115,
Turkiye,2020,12.2789574462574,13.148,720338490327.248,
Turkiye,2019,15.1768215720022,13.73,761005915750.925,
Turkiye,2018,16.3324638988928,10.956,778972108040.602,
Turkmenistan,2023,,4.099,60628857142.8571,
Turkmenistan,2022,,4.109,58972000000.0,
Turkmenistan,2021,,4.459,50007428571.4286,
Turkmenistan,2020,,4.501,45818000000.0,
Turkmenistan,2019,,4.043,45232857142.8571,
Turkmenistan,2018,,4.044,40765428571.4286,
Turks and Caicos Islands,2023,,,1402054390.94734,
Turks and Caicos Islands,2022,,,1228794382.95121,
Turks and Caicos Islands,2021,,,1045782453.5755,
Turks and Caicos Islands,2020,,,774653669.315186,
Turks and Caicos Islands,2019,,,1177285211.72521,
Turks and Caicos Islands,2018,,,1128749004.5304,
Tuvalu,2023,,,62280311.5852172,
Tuvalu,2022,,,59065982.0873657,
Tuvalu,2021,,,60196405.7138393,
Tuvalu,2020,,,51746594.3148543,
Tuvalu,2019,,,54123198.5662913,
Tuvalu,2018,,,48015259.8751356,
Uganda,2023,5.35094804280395,2.787,48768955863.3175,
Uganda,2022,7.1957888597581,2.886,45565333210.9108,
Uganda,2021,2.20457204757414,3.422,40529788748.6737,
Uganda,2020,3.31332289544502,3.831,37600368241.6657,
Uganda,2019,2.867588034469,3.06,35348155095.4215,
Uganda,2018,2.61601190952274,3.25,32927025619.6795,14.7478688039364
Ukraine,2023,12.8490222828559,,178757021965.008,3.06490299085696
Ukraine,2022,20.1836366617478,,161989520721.19,-12.0860052703887
Ukraine,2021,9.36313917695223,9.834,199765859570.935,-9.2245269612232
Ukraine,2020,2.73249209419427,9.475,156617722013.342,3.62431779160013
Ukraine,2019,7.88671745611133,8.194,153883047509.577,10.693658767366
Ukraine,2018,10.9518559353178,8.799,130891088293.55,3.12512181891459
United Arab Emirates,2023,1.62670837213248,2.151,514130432653.081,
United Arab Emirates,2022,5.29122604376849,2.872,502731935197.487,
United Arab Emirates,2021,0.179935336174431,3.105,415178792769.884,
United Arab Emirates,2020,-2.07940317940944,4.294,349473015336.939,
United Arab Emirates,2019,-1.93108114782173,2.331,417989721734.494,
United Arab Emirates,2018,3.06863379251997,2.236,427049432149.345,
United Kingdom,2023,6.79396706793963,3.984,3380854520809.54,
United Kingdom,2022,7.92204883147902,3.73,3114042471144.39,
United Kingdom,2021,2.51837109614213,4.826,3143323050707.26,
United Kingdom,2020,0.989486703772491,4.472,2696778386607.65,
United Kingdom,2019,1.73810460086513,3.613,2851407164907.81,
United Kingdom,2018,2.29283990345938,4.12,2871340347581.79,
United States,2023,4.11633838374488,3.638,27720709000000.0,
United States,2022,8.00279982052121,3.65,26006893000000.0,
United States,2021,4.69785886363742,5.349,23681171000000.0,-1.25852158930471
United States,2020,1.23358439630629,8.055,21354105000000.0,2.18628189883077
United States,2019,1.81221007526021,3.669,21539982000000.0,3.57306216647059
United States,2018,2.44258329692817,3.896,20656516000000.0,2.55474987327681
Uruguay,2023,5.86910359896119,8.355,77240830877.4597,8.1836829548522
Uruguay,2022,9.10437983075437,7.877,70164683290.3776,6.35112540540611
Uruguay,2021,7.74791402314762,9.328,60760798595.5436,-3.35487757406655
Uruguay,2020,9.75640636078194,10.413,53668636567.8667,0.22943227895571
Uruguay,2019,7.88198870879619,8.836,62222325807.0578,3.0491065759717
Uruguay,2018,7.60653360377047,8.336,65344576348.2279,4.34838440742529
Uzbekistan,2023,,4.46,101591769702.343,8.42505873502923
Uzbekistan,2022,11.4466436998834,4.49,90095926567.4359,6.36317497517621
Uzbekistan,2021,10.849239750812,5.364,77340060003.0347,6.79911198583568
Uzbekistan,2020,12.8677297362606,5.293,66443265418.3086,10.6054397758869
Uzbekistan,2019,14.5257359560685,4.932,67293639798.3996,5.12864556544455
Uzbekistan,2018,17.5241796514057,5.389,58695899092.1083,-4.69930252937247
Vanuatu,2023,,5.082,1126313359.21923,-2.13295080288068
Vanuatu,2022,6.67930581887121,5.143,1022219297.50335,-2.17547547907283
Vanuatu,2021,2.34328358208953,4.766,950394006.532514,8.57362678725672
Vanuatu,2020,5.32935073101715,4.046,909421043.508407,6.78646523418731
Vanuatu,2019,2.76252019386111,5.444,936526267.622513,6.55161913999588
Vanuatu,2018,2.33096379566866,5.326,914736985.430944,6.75830647676421
"Venezuela, RB",2023,,5.485,,
"Venezuela, RB",2022,,5.707,,
"Venezuela, RB",2021,,7.037,,
"Venezuela, RB",2020,,7.53,,
"Venezuela, RB",2019,,5.876,,
"Venezuela, RB",2018,,5.46,,
Viet Nam,2023,3.25289282667662,1.645,429716969043.572,7.27803256328136
Viet Nam,2022,3.15650749963129,1.523,410324028883.325,3.80782672842234
Viet Nam,2021,1.83471554810444,2.385,366474752771.009,4.79218047283212
Viet Nam,2020,3.22093436652514,2.103,346615738537.796,6.09064299683403
Viet Nam,2019,2.7958236745225,1.681,334365270496.667,5.15925265729481
Viet Nam,2018,3.53962805942641,1.161,310106478394.659,3.61415504341763
Virgin Islands (U.S.),2023,,12.32,,
Virgin Islands (U.S.),2022,,13.007,4672000000.0,
Virgin Islands (U.S.),2021,,14.273,4507000000.0,
Virgin Islands (U.S.),2020,,15.191,4229000000.0,
Virgin Islands (U.S.),2019,,12.551,4121000000.0,
Virgin Islands (U.S.),2018,,12.407,3923000000.0,
West Bank and Gaza,2023,5.87110177678988,,17420800000.0,
West Bank and Gaza,2022,3.74122391852077,24.42,19165500000.0,
West Bank and Gaza,2021,1.23748102831369,26.39,18109000000.0,-3.1194174840674
West Bank and Gaza,2020,-0.735332001092191,25.895,15531700000.0,3.22478542182297
West Bank and Gaza,2019,1.58018333639455,25.34,17133500000.0,2.00529807738656
West Bank and Gaza,2018,-0.195107773730735,26.256,16276600000.0,6.19365815999576
"Yemen, Rep.",2023,,17.091,,
"Yemen, Rep.",2022,,17.363,,
"Yemen, Rep.",2021,,18.287,,
"Yemen, Rep.",2020,,17.953,,
"Yemen, Rep.",2019,,17.202,,
"Yemen, Rep.",2018,,17.584,21606160783.9845,
Zambia,2023,10.884531691282,5.905,27577956471.244,
Zambia,2022,10.9932039209136,5.995,29163782140.4858,
Zambia,2021,22.0207676245777,5.199,22096416932.0089,
Zambia,2020,15.7330604721369,6.033,18137764930.651,-3.89303245264567
Zambia,2019,9.15031644316296,5.542,23308667781.2258,2.46967432530594
Zambia,2018,7.4945719272852,5.033,26311507273.6735,2.21586529013412
Zimbabwe,2023,,8.759,35231367885.8554,-73.5404405222836
Zimbabwe,2022,104.705170628667,10.087,32789751736.3323,-36.8333925937712
Zimbabwe,2021,98.5461050920624,9.54,27240515108.8049,-31.7955508255866
Zimbabwe,2020,557.201817362051,8.621,26867936444.6826,-81.1321209070444
Zimbabwe,2019,255.304990757856,7.373,25717409842.4479,-64.2951513472293
Zimbabwe,2018,10.6188658669575,6.793,34156069918.0609,3.45459026038547
